Time,Heat,DrySoil,DryAir,Wind,RainRelief,InstantRisk,DrynessInput,CarryoverRisk,FinalRisk,FinalRiskScore,FinalRiskBand
2026-02-01 17:00:00,0.15,0.7015,0.08999999999999997,0.086,0.0,0.254275,0.3316,0.2603426046652402,0.015060185094785272,2.008024679304703,Extreme
2026-02-01 18:00:00,0.16666666666666666,0.7,0.050000000000000044,0.08299999999999999,0.0,0.2532833333333333,0.32916666666666666,0.28443102636573947,0.016389472749953875,2.1852630333271836,Extreme
2026-02-01 19:00:00,0.18666666666666665,0.7018333333333333,0.050000000000000044,0.10300000000000001,0.0,0.26374166666666665,0.33490000000000003,0.30209516713773066,0.018126081353573444,2.4168108471431258,Extreme
2026-02-01 20:00:00,0.21000000000000002,0.6966666666666667,0.040000000000000036,0.095,0.0,0.26791666666666664,0.33716666666666667,0.31437019197285826,0.019161190669695682,2.5548254226260907,Extreme
2026-02-01 21:00:00,0.23333333333333334,0.7010000000000001,0.020000000000000018,0.0915,0.0,0.27364166666666667,0.3417333333333334,0.32394729144902457,0.020166845959319946,2.6889127945759927,Extreme
2026-02-01 22:00:00,0.25,0.7028333333333333,0.020000000000000018,0.0885,0.0,0.2794833333333333,0.34663333333333335,0.3318874061085326,0.021102217170253852,2.8136289560338468,Extreme
2026-02-01 23:00:00,0.26666666666666666,0.6995,0.020000000000000018,0.08149999999999999,0.0,0.2834333333333333,0.34946666666666665,0.33804014730387955,0.02179719490831373,2.9062926544418306,Extreme
2026-02-02 00:00:00,0.27999999999999997,0.6996666666666667,0.06000000000000005,0.059,0.0,0.2907666666666667,0.35886666666666667,0.34532942908085507,0.022843340291531598,3.0457787055375465,Extreme
2026-02-02 01:00:00,0.28666666666666674,0.7015,0.06000000000000005,0.073,0.0,0.29565833333333336,0.36126666666666674,0.35090746223588914,0.023602832762348067,3.1470443683130753,Extreme
2026-02-02 02:00:00,0.2833333333333333,0.6991666666666667,0.06000000000000005,0.09,0.0,0.2964583333333333,0.35950000000000004,0.35391485045332793,0.02386952902591291,3.1826038701217216,Extreme
2026-02-02 03:00:00,0.27999999999999997,0.7030000000000001,0.030000000000000027,0.13,0.0,0.29775,0.35570000000000007,0.35453965279466315,0.02401585131846149,3.202113509128199,Extreme
2026-02-02 04:00:00,0.26666666666666666,0.6991666666666667,0.020000000000000018,0.148,0.0,0.293325,0.34933333333333333,0.3527174409831977,0.023537341868130193,3.138312249084026,Extreme
2026-02-02 05:00:00,0.25333333333333335,0.7038333333333333,0.020000000000000018,0.183,0.0,0.295075,0.3478666666666667,0.35101966997241185,0.023563796874142392,3.141839583218985,Extreme
2026-02-02 06:00:00,0.23333333333333334,0.698,0.030000000000000027,0.193,0.0,0.28961666666666663,0.34203333333333336,0.34787445214873436,0.022920679429331608,3.056090590577548,Extreme
2026-02-02 07:00:00,0.2133333333333333,0.6973333333333334,0.050000000000000044,0.20400000000000001,0.0,0.2871,0.3397666666666667,0.34503672723001066,0.022536160098209957,3.004821346427994,Extreme
2026-02-02 08:00:00,0.18999999999999997,0.6983333333333333,0.06999999999999995,0.23500000000000001,0.0,0.28683333333333333,0.3373333333333333,0.3423405393661736,0.022339289254448256,2.9785719005931006,Extreme
2026-02-02 09:00:00,0.16999999999999998,0.6996666666666667,0.08999999999999997,0.2955,0.01,0.2912416666666666,0.33386666666666664,0.3393746839213462,0.022486111049612678,2.9981481399483574,Extreme
2026-02-02 10:00:00,0.15333333333333332,0.6988333333333334,0.09999999999999998,0.3085,0.01,0.28865,0.3308666666666667,0.3363968778822084,0.02209046812715913,2.945395750287884,Extreme
